                        totalE                        totalK                        totalp                             k0                             p0                             k1                             p1                             k2                             p2                             k3                             p3                             k4                             p4                             k5                             p5                             k6                             p6                             k7                             p7                             k8                             p8                             k9                             p9                             k10                             p10                             k11                             p11                             k12                             p12                             k13                             p13                             k14                             p14                             k15                             p15                             k16                             p16                             k17                             p17                             k18                             p18                             k19                             p19                             k20                             p20                             k21                             p21                             k22                             p22                             k23                             p23                             k24                             p24                             k25                             p25                             k26                             p26                             k27                             p27                             k28                             p28                             k29                             p29                             k30                             p30                             k31                             p31                             k32                             p32                             k33                             p33                             k34                             p34                             k35                             p35                             k36                             p36                             k37                             p37                             k38                             p38                             k39                             p39                             k40                             p40                             k41                             p41                             k42                             p42                             k43                             p43                             k44                             p44                             k45                             p45                             k46                             p46                             k47                             p47                             k48                             p48                             k49                             p49                             k50                             p50                             k51                             p51                             k52                             p52                             k53                             p53                             k54                             p54                             k55                             p55                             k56                             p56                             k57                             p57                             k58                             p58                             k59                             p59                             k60                             p60                             k61                             p61                             k62                             p62                             k63                             p63                             k64                             p64                             k65                             p65                             k66                             p66                             k67                             p67                             k68                             p68                             k69                             p69                             k70                             p70                             k71                             p71                             k72                             p72                             k73                             p73                             k74                             p74                             k75                             p75                             k76                             p76                             k77                             p77                             k78                             p78                             k79                             p79                             k80                             p80                             k81                             p81                             k82                             p82                             k83                             p83                             k84                             p84                             k85                             p85                             k86                             p86                             k87                             p87                             k88                             p88                             k89                             p89                             k90                             p90                             k91                             p91                             k92                             p92                             k93                             p93                             k94                             p94                             k95                             p95                             k96                             p96                             k97                             p97                             k98                             p98                             k99                             p99
                  -1083.099709              6.347638286e-006                  -1083.099716              5.891203682e-008                  -8.547742332              5.605080295e-008                  -8.125292198              6.634044406e-008                  -7.672536177              8.051905123e-008                  -7.835951187              1.307117928e-007                  -9.210648673              5.948110483e-008                  -5.231056693              4.011439593e-008                   -7.75344077              6.969914903e-008                  -8.201550059              2.237463985e-008                  -7.409530234              4.734553292e-008                  -5.475689642              9.200905082e-008                  -7.327721654              6.281462431e-008                  -6.830811506              3.393801496e-008                  -6.853885437              3.989426273e-008                  -4.338646975              5.953050764e-008                  -9.142810204              3.083807166e-008                  -8.871694273              5.375470539e-008                  -5.706008882              9.090029012e-008                  -8.412776733              6.390309033e-008                  -5.202861688               7.58615632e-008                  -4.498359577              6.005810337e-008                  -6.136911352              5.988800252e-008                  -6.795478607              8.804176795e-008                  -7.252243081              6.384282216e-008                  -8.183263253              7.396197172e-008                  -8.854342296              1.320711161e-007                  -10.28070208              3.433745644e-008                  -3.981014939              4.804142685e-008                  -4.968635024              2.659472334e-008                  -9.089624594              1.018757942e-007                  -5.867414466              5.686991207e-008                  -6.301672794              4.229888669e-008                  -9.098200723              1.245973765e-007                   -8.01363265              3.874645844e-008                  -8.675367179              1.448848448e-007                  -7.885409579              4.287590752e-008                  -4.709294937              5.148390185e-008                  -5.142107493              1.148279957e-007                  -8.965843848              5.875552999e-008                  -6.160697581              8.342695273e-008                  -7.045153021              1.018631813e-007                  -7.339659349              5.313361714e-008                  -7.022067805               4.13812697e-008                  -7.579873541              5.261950116e-008                   -12.1176258              4.955434839e-008                  -5.477894526               7.40508415e-008                  -9.308461477               8.04977077e-008                  -4.925117688              6.341431266e-008                  -8.612410903              8.337340883e-008                  -6.924224644              7.945975183e-008                  -7.370658152              5.929060276e-008                  -5.629446878              2.580766263e-008                   -7.01055143              6.649581818e-008                  -6.320960135               5.10744016e-008                  -6.734892119              9.780796274e-008                  -9.316171564              8.688906798e-008                  -10.35248016              6.420035365e-008                  -6.826309492              5.101832598e-008                  -7.360152182              5.895036476e-008                  -5.618844429              5.114108964e-008                  -5.028906232              6.826808662e-008                  -6.674393642              1.177239158e-007                  -9.198076613              3.270903296e-008                  -8.557741923               6.83919207e-008                  -6.801655158              7.031642074e-008                  -8.683314846               4.69283641e-008                  -4.409026789              7.773181885e-008                  -8.443738968              6.772671613e-008                  -8.233178961              5.420963493e-008                  -7.766075756              7.197382723e-008                  -6.998256114              5.543731327e-008                  -6.885413792              5.342034829e-008                  -5.619603566              4.911110272e-008                  -5.831951617              3.508263175e-008                  -4.880138066              6.397149161e-008                  -7.555659249               3.20206908e-008                  -9.076450823              4.129439223e-008                  -5.061037684              6.602553559e-008                  -8.924480975              5.393009471e-008                  -6.904516027              4.867683857e-008                  -5.666027392              1.237487813e-007                  -8.701236259              7.759224826e-008                  -6.539587689              4.198056789e-008                  -4.605044288              6.009170458e-008                  -6.989222434              6.091920283e-008                  -5.721921565               6.17464509e-008                  -7.039478959              8.914648085e-008                  -7.814804871              6.451022585e-008                  -8.457844623              6.146023556e-008                  -7.186460147              8.009081816e-008                  -6.332050623              3.188577773e-008                  -8.714997625              7.598805933e-008                  -9.763362636                4.9638354e-008                  -10.58452486              5.940023952e-008                  -7.947390225              4.473919725e-008                  -4.773352739              5.622442209e-008                  -9.378737451              5.009036866e-008                  -5.680971682              5.025618264e-008                  -5.773775921              4.236460101e-008                  -6.693598771              1.631651723e-008                  -8.264642947
                  -1083.099286                0.000429523524                  -1083.099716              3.986381158e-006                  -8.547742332                 3.792771e-006                  -8.125292198              4.489036715e-006                  -7.672536177                5.4484558e-006                  -7.835951187              8.844831315e-006                  -9.210648673              4.024888093e-006                  -5.231056693              2.714407458e-006                   -7.75344077              4.716309084e-006                  -8.201550059              1.514017296e-006                  -7.409530234              3.203714394e-006                  -5.475689642              6.225945772e-006                  -7.327721654              4.250456245e-006                  -6.830811506              2.296472346e-006                  -6.853885437              2.699511778e-006                  -4.338646975              4.028231017e-006                  -9.142810204              2.086709516e-006                  -8.871694273              3.637401731e-006                  -5.706008882              6.150919631e-006                  -8.412776733              4.324109112e-006                  -5.202861688               5.13329911e-006                  -4.498359577              4.063931661e-006                  -6.136911352              4.052421504e-006                  -6.795478607              5.957492965e-006                  -7.252243081              4.320030966e-006                  -8.183263253              5.004760086e-006                  -8.854342296              8.936812187e-006                  -10.28070208              2.323501219e-006                  -3.981014939              3.250803217e-006                  -4.968635024               1.79957628e-006                  -9.089624594              6.893595408e-006                  -5.867414466              3.848197383e-006                  -6.301672794              2.862224666e-006                  -9.098200723              8.431089146e-006                   -8.01363265              2.621843688e-006                  -8.675367179              9.803874501e-006                  -7.885409579              2.901269742e-006                  -4.709294937              3.483744025e-006                  -5.142107493              7.770027709e-006                  -8.965843848              3.975790863e-006                  -6.160697581              5.645223802e-006                  -7.045153021              6.892741937e-006                  -7.339659349               3.59537476e-006                  -7.022067805              2.800132583e-006                  -7.579873541              3.560586245e-006                   -12.1176258              3.353177574e-006                  -5.477894526              5.010773608e-006                  -9.308461477              5.447011555e-006                  -4.925117688              4.291035156e-006                  -8.612410903              5.641600664e-006                  -6.924224644               5.37677654e-006                  -7.370658152              4.011997453e-006                  -5.629446878              1.746318505e-006                   -7.01055143              4.499550364e-006                  -6.320960135              3.456034508e-006                  -6.734892119              6.618338812e-006                  -9.316171564                5.8794936e-006                  -10.35248016               4.34422393e-006                  -6.826309492              3.452240058e-006                  -7.360152182              3.988974682e-006                  -5.618844429              3.460547066e-006                  -5.028906232              4.619473861e-006                  -6.674393642              7.965984968e-006                  -9.198076613               2.21331123e-006                  -8.557741923              4.627853301e-006                  -6.801655158              4.758077803e-006                  -8.683314846              3.175485971e-006                  -4.409026789              5.259853076e-006                  -8.443738968              4.582841125e-006                  -8.233178961              3.668185297e-006                  -7.766075756              4.870228976e-006                  -6.998256114              3.751258198e-006                  -6.885413792              3.614776901e-006                  -5.619603566              3.323184617e-006                  -5.831951617              2.373924748e-006                  -4.880138066              4.328737599e-006                  -7.555659249              2.166733411e-006                  -9.076450823              2.794253874e-006                  -5.061037684              4.467727908e-006                  -8.924480975              3.649269742e-006                  -6.904516027               3.29379941e-006                  -5.666027392              8.373667534e-006                  -8.701236259              5.250408799e-006                  -6.539587689              2.840685094e-006                  -4.605044288              4.066205343e-006                  -6.989222434              4.122199391e-006                  -5.721921565              4.178176511e-006                  -7.039478959              6.032245204e-006                  -7.814804871              4.365191949e-006                  -8.457844623              4.158809273e-006                  -7.186460147              5.419478696e-006                  -6.332050623              2.157604293e-006                  -8.714997625              5.141858682e-006                  -9.763362636              3.358861954e-006                  -10.58452486              4.019416207e-006                  -7.947390225              3.027352347e-006                  -4.773352739              3.804519228e-006                  -9.378737451              3.389448279e-006                  -5.680971682              3.400668358e-006                  -5.773775921              2.866671335e-006                  -6.693598771              1.104084333e-006                  -8.264642947
                  -1083.098863               0.0008526994098                  -1083.099716               7.91385028e-006                  -8.547742332              7.529491196e-006                  -8.125292198              8.911732985e-006                  -7.672536177              1.081639255e-005                  -7.835951187              1.755895084e-005                  -9.210648673              7.990295082e-006                  -5.231056693               5.38870052e-006                   -7.75344077              9.362919019e-006                  -8.201550059              3.005659953e-006                  -7.409530234              6.360083256e-006                  -5.475689642              1.235988249e-005                  -7.327721654              8.438097866e-006                  -6.830811506              4.559006677e-006                  -6.853885437              5.359129293e-006                  -4.338646975              7.996931526e-006                  -9.142810205               4.14258096e-006                  -8.871694273              7.221048757e-006                  -5.706008882              1.221093897e-005                  -8.412776733              8.584315134e-006                  -5.202861688              1.019073666e-005                  -4.498359577               8.06780522e-006                  -6.136911352              8.044955005e-006                  -6.795478607              1.182694416e-005                  -7.252243081              8.576219111e-006                  -8.183263253              9.935558201e-006                  -8.854342296              1.774155326e-005                  -10.28070208              4.612664982e-006                  -3.981014939              6.453565006e-006                  -4.968635024              3.572557836e-006                  -9.089624594              1.368531502e-005                  -5.867414466              7.639524854e-006                  -6.301672794              5.682150446e-006                  -9.098200723              1.673758092e-005                   -8.01363265              5.204940918e-006                  -8.675367179              1.946286416e-005                  -7.885409579              5.759663577e-006                  -4.709294937              6.916004149e-006                  -5.142107493              1.542522742e-005                  -8.965843848              7.892826196e-006                  -6.160697581              1.120702065e-005                  -7.045153021              1.368362069e-005                  -7.339659349              7.137615903e-006                  -7.022067805              5.558883897e-006                  -7.579873541              7.068552989e-006                   -12.1176258                6.6568008e-006                  -5.477894526              9.947496374e-006                  -9.308461477               1.08135254e-005                  -4.925117689                 8.518656e-006                  -8.612410903              1.119982792e-005                  -6.924224644              1.067409333e-005                  -7.370658152              7.964704304e-006                  -5.629446878              3.466829347e-006                   -7.01055143              8.932604909e-006                  -6.320960135              6.860994614e-006                  -6.734892119              1.313886966e-005                  -9.316171564              1.167209813e-005                  -10.35248016              8.624247506e-006                  -6.826309492               6.85346179e-006                  -7.360152182                 7.918999e-006                  -5.618844429              6.869953042e-006                  -5.028906232              9.170679636e-006                  -6.674393642              1.581424602e-005                  -9.198076613              4.393913428e-006                  -8.557741923              9.187314681e-006                  -6.801655158              9.445839186e-006                  -8.683314846              6.304043577e-006                  -4.409026789              1.044197433e-005                  -8.443738968              9.097955533e-006                  -8.233178961              7.282160958e-006                  -7.766075756              9.668484124e-006                  -6.998256114              7.447079083e-006                  -6.885413792              7.176133454e-006                  -5.619603566              6.597258132e-006                  -5.831951617              4.712766865e-006                  -4.880138066              8.593503707e-006                  -7.555659249              4.301446131e-006                  -9.076450823              5.547213356e-006                  -5.061037684              8.869430281e-006                  -8.924480975              7.244609389e-006                  -6.904516027              6.538921982e-006                  -5.666027392              1.662358629e-005                  -8.701236259              1.042322535e-005                  -6.539587689               5.63938962e-006                  -4.605044288              8.072318982e-006                  -6.989222434               8.18347958e-006                  -5.721921565               8.29460657e-006                  -7.039478959              1.197534393e-005                  -7.814804871              8.665873672e-006                  -8.457844623               8.25615831e-006                  -7.186460147              1.075886657e-005                  -6.332050623              4.283322809e-006                  -8.714997625               1.02077293e-005                  -9.763362636              6.668085554e-006                  -10.58452486              7.979432175e-006                  -7.947390225              6.009965497e-006                  -4.773352739              7.552814035e-006                  -9.378737451               6.72880619e-006                  -5.680971682              6.751080534e-006                  -5.773775921              5.690978068e-006                  -6.693598771              2.191852148e-006                  -8.264642947
                   -1083.09844                0.001275875296                  -1083.099716               1.18413194e-005                  -8.547742332              1.126621139e-005                  -8.125292198              1.333442926e-005                  -7.672536177               1.61843293e-005                  -7.835951187              2.627307036e-005                  -9.210648673              1.195570207e-005                  -5.231056693              8.062993582e-006                   -7.75344077              1.400952895e-005                  -8.201550059              4.497302609e-006                  -7.409530234              9.516452117e-006                  -5.475689642              1.849381922e-005                  -7.327721655              1.262573949e-005                  -6.830811506              6.821541008e-006                  -6.853885437              8.018746808e-006                  -4.338646975              1.196563204e-005                  -9.142810205              6.198452404e-006                  -8.871694273              1.080469578e-005                  -5.706008882              1.827095831e-005                  -8.412776733              1.284452116e-005                  -5.202861688               1.52481742e-005                  -4.498359577              1.207167878e-005                  -6.136911352              1.203748851e-005                  -6.795478607              1.769639536e-005                  -7.252243081              1.283240726e-005                  -8.183263253              1.486635632e-005                  -8.854342296              2.654629433e-005                  -10.28070208              6.901828744e-006                  -3.981014939              9.656326796e-006                  -4.968635024              5.345539392e-006                  -9.089624594              2.047703464e-005                  -5.867414466              1.143085233e-005                  -6.301672794              8.502076225e-006                  -9.098200723              2.504407268e-005                   -8.01363265              7.788038147e-006                  -8.675367179              2.912185381e-005                  -7.885409579              8.618057411e-006                  -4.709294937              1.034826427e-005                  -5.142107493              2.308042713e-005                  -8.965843848              1.180986153e-005                  -6.160697581               1.67688175e-005                  -7.045153021              2.047449945e-005                  -7.339659349              1.067985705e-005                  -7.022067805              8.317635211e-006                  -7.579873541              1.057651973e-005                   -12.1176258              9.960424026e-006                  -5.477894526              1.488421914e-005                  -9.308461477              1.618003925e-005                  -4.925117689              1.274627684e-005                  -8.612410903              1.675805518e-005                  -6.924224644              1.597141012e-005                  -7.370658152              1.191741115e-005                  -5.629446878               5.18734019e-006                   -7.01055143              1.336565945e-005                  -6.320960135              1.026595472e-005                  -6.734892119              1.965940051e-005                  -9.316171564              1.746470266e-005                  -10.35248016              1.290427108e-005                  -6.826309492              1.025468352e-005                  -7.360152182              1.184902332e-005                  -5.618844429              1.027935902e-005                  -5.028906232              1.372188541e-005                  -6.674393642              2.366250707e-005                  -9.198076613              6.574515625e-006                  -8.557741923              1.374677606e-005                  -6.801655158              1.413360057e-005                  -8.683314846              9.432601184e-006                   -4.40902679              1.562409559e-005                  -8.443738968              1.361306994e-005                  -8.233178961              1.089613662e-005                  -7.766075756              1.446673927e-005                  -6.998256114              1.114289997e-005                  -6.885413792              1.073749001e-005                  -5.619603566              9.871331646e-006                  -5.831951617              7.051608981e-006                  -4.880138066              1.285826981e-005                  -7.555659249              6.436158851e-006                  -9.076450823              8.300172838e-006                  -5.061037684              1.327113265e-005                  -8.924480975              1.083994904e-005                  -6.904516027              9.784044553e-006                  -5.666027392              2.487350504e-005                  -8.701236259               1.55960419e-005                  -6.539587689              8.438094146e-006                  -4.605044288              1.207843262e-005                  -6.989222434              1.224475977e-005                  -5.721921565              1.241103663e-005                  -7.039478959              1.791844265e-005                  -7.814804871               1.29665554e-005                  -8.457844623              1.235350735e-005                  -7.186460147              1.609825445e-005                  -6.332050623              6.409041324e-006                  -8.714997625              1.527359993e-005                  -9.763362636              9.977309154e-006                  -10.58452486              1.193944814e-005                  -7.947390225              8.992578647e-006                  -4.773352739              1.130110884e-005                  -9.378737451               1.00681641e-005                  -5.680971682              1.010149271e-005                  -5.773775921              8.515284802e-006                  -6.693598771              3.279619964e-006                  -8.264642947
                  -1083.098017                0.001699051181                  -1083.099716              1.576878852e-005                  -8.547742332              1.500293159e-005                  -8.125292198              1.775712553e-005                  -7.672536177              2.155226605e-005                  -7.835951187              3.498718988e-005                  -9.210648673              1.592110906e-005                  -5.231056693              1.073728664e-005                   -7.75344077              1.865613889e-005                  -8.201550059              5.988945266e-006                  -7.409530234              1.267282098e-005                  -5.475689642              2.462775594e-005                  -7.327721655              1.681338111e-005                  -6.830811506              9.084075339e-006                  -6.853885437              1.067836432e-005                  -4.338646975              1.593433255e-005                  -9.142810205              8.254323848e-006                  -8.871694273              1.438834281e-005                  -5.706008882              2.433097766e-005                  -8.412776733              1.710472718e-005                  -5.202861688              2.030561175e-005                  -4.498359577              1.607555234e-005                  -6.136911352              1.603002201e-005                  -6.795478607              2.356584655e-005                  -7.252243081               1.70885954e-005                  -8.183263253              1.979715443e-005                  -8.854342296              3.535103541e-005                  -10.28070208              9.190992507e-006                  -3.981014939              1.285908859e-005                  -4.968635024              7.118520948e-006                  -9.089624594              2.726875425e-005                  -5.867414466               1.52221798e-005                  -6.301672794                1.1322002e-005                  -9.098200723              3.335056445e-005                   -8.01363265              1.037113538e-005                  -8.675367179              3.878084347e-005                  -7.885409579              1.147645125e-005                  -4.709294937               1.37805244e-005                  -5.142107493              3.073562685e-005                  -8.965843848              1.572689686e-005                  -6.160697581              2.233061435e-005                  -7.045153021               2.72653782e-005                  -7.339659349              1.422209819e-005                  -7.022067805              1.107638652e-005                  -7.579873541              1.408448648e-005                   -12.1176258              1.326404725e-005                  -5.477894526              1.982094191e-005                  -9.308461477               2.15465531e-005                  -4.925117689              1.697389769e-005                  -8.612410903              2.231628243e-005                  -6.924224644              2.126872691e-005                  -7.370658152              1.587011801e-005                  -5.629446878              6.907851032e-006                   -7.01055143                1.7798714e-005                  -6.320960135              1.367091483e-005                  -6.734892119              2.617993137e-005                  -9.316171564               2.32573072e-005                  -10.35248016              1.718429466e-005                  -6.826309492              1.365590525e-005                  -7.360152182              1.577904764e-005                  -5.618844429              1.368876499e-005                  -5.028906232              1.827309119e-005                  -6.674393642              3.151076813e-005                  -9.198076614              8.755117822e-006                  -8.557741923              1.830623744e-005                  -6.801655158              1.882136195e-005                  -8.683314847              1.256115879e-005                   -4.40902679              2.080621685e-005                  -8.443738968              1.812818435e-005                  -8.233178961              1.451011228e-005                  -7.766075756              1.926499442e-005                  -6.998256114              1.483872085e-005                  -6.885413792              1.429884656e-005                  -5.619603566              1.314540516e-005                  -5.831951617              9.390451099e-006                  -4.880138066              1.712303592e-005                  -7.555659249              8.570871571e-006                  -9.076450823              1.105313232e-005                  -5.061037684              1.767283503e-005                  -8.924480976              1.443528868e-005                  -6.904516027              1.302916712e-005                  -5.666027392              3.312342379e-005                  -8.701236259              2.076885845e-005                  -6.539587689              1.123679867e-005                  -4.605044288              1.608454626e-005                  -6.989222434              1.630603996e-005                  -5.721921565              1.652746669e-005                  -7.039478959              2.386154138e-005                  -7.814804872              1.726723712e-005                  -8.457844623              1.645085638e-005                  -7.186460147              2.143764233e-005                  -6.332050623               8.53475984e-006                  -8.714997625              2.033947055e-005                  -9.763362636              1.328653275e-005                  -10.58452486              1.589946411e-005                  -7.947390225               1.19751918e-005                  -4.773352739              1.504940365e-005                  -9.378737451              1.340752201e-005                  -5.680971682              1.345190489e-005                  -5.773775921              1.133959154e-005                  -6.693598771               4.36738778e-006                  -8.264642948
                  -1083.097594                0.002122227067                  -1083.099716              1.969625764e-005                  -8.547742332              1.873965179e-005                  -8.125292198               2.21798218e-005                  -7.672536177               2.69202028e-005                  -7.835951187              4.370130941e-005                  -9.210648673              1.988651605e-005                  -5.231056693              1.341157971e-005                   -7.75344077              2.330274883e-005                  -8.201550059              7.480587922e-006                  -7.409530234              1.582918984e-005                  -5.475689642              3.076169266e-005                  -7.327721655              2.100102273e-005                  -6.830811506              1.134660967e-005                  -6.853885437              1.333798184e-005                  -4.338646975              1.990303306e-005                  -9.142810205              1.031019529e-005                  -8.871694273              1.797198984e-005                  -5.706008882                3.0390997e-005                  -8.412776733               2.13649332e-005                  -5.202861688               2.53630493e-005                  -4.498359577              2.007942589e-005                  -6.136911353              2.002255551e-005                  -6.795478607              2.943529775e-005                  -7.252243081              2.134478354e-005                  -8.183263253              2.472795255e-005                  -8.854342297              4.415577649e-005                  -10.28070208              1.148015627e-005                  -3.981014939              1.606185038e-005                  -4.968635025              8.891502505e-006                  -9.089624594              3.406047387e-005                  -5.867414466              1.901350727e-005                  -6.301672794              1.414192778e-005                  -9.098200723              4.165705623e-005                   -8.01363265              1.295423261e-005                  -8.675367179              4.843983313e-005                  -7.885409579              1.433484508e-005                  -4.709294937              1.721278452e-005                  -5.142107493              3.839082656e-005                  -8.965843848              1.964393219e-005                  -6.160697581               2.78924112e-005                  -7.045153021              3.405625696e-005                  -7.339659349              1.776433933e-005                  -7.022067805              1.383513784e-005                  -7.579873541              1.759245322e-005                   -12.1176258              1.656767048e-005                  -5.477894526              2.475766467e-005                  -9.308461478              2.691306694e-005                  -4.925117689              2.120151853e-005                  -8.612410903              2.787450969e-005                  -6.924224644               2.65660437e-005                  -7.370658153              1.982282486e-005                  -5.629446878              8.628361874e-006                   -7.01055143              2.223176855e-005                  -6.320960135              1.707587493e-005                  -6.734892119              3.270046222e-005                  -9.316171565              2.904991173e-005                  -10.35248016              2.146431824e-005                  -6.826309492              1.705712699e-005                  -7.360152182              1.970907195e-005                  -5.618844429              1.709817097e-005                  -5.028906232              2.282429696e-005                  -6.674393642              3.935902918e-005                  -9.198076614              1.093572002e-005                  -8.557741923              2.286569882e-005                  -6.801655159              2.350912333e-005                  -8.683314847               1.56897164e-005                   -4.40902679               2.59883381e-005                  -8.443738968              2.264329876e-005                  -8.233178961              1.812408794e-005                  -7.766075756              2.406324957e-005                  -6.998256114              1.853454174e-005                  -6.885413792              1.786020311e-005                  -5.619603566              1.641947868e-005                  -5.831951618              1.172929322e-005                  -4.880138066              2.138780203e-005                   -7.55565925              1.070558429e-005                  -9.076450823               1.38060918e-005                  -5.061037684               2.20745374e-005                  -8.924480976              1.803062833e-005                  -6.904516027               1.62742897e-005                  -5.666027392              4.137334255e-005                  -8.701236259                2.5941675e-005                  -6.539587689               1.40355032e-005                  -4.605044288               2.00906599e-005                  -6.989222434              2.036732014e-005                  -5.721921565              2.064389675e-005                  -7.039478959               2.98046401e-005                  -7.814804872              2.156791884e-005                  -8.457844623              2.054820542e-005                  -7.186460147              2.677703021e-005                  -6.332050623              1.066047836e-005                  -8.714997625              2.540534117e-005                  -9.763362637              1.659575635e-005                  -10.58452486              1.985948008e-005                  -7.947390225              1.495780495e-005                  -4.773352739              1.879769845e-005                  -9.378737451              1.674687992e-005                  -5.680971682              1.680231706e-005                  -5.773775921              1.416389827e-005                  -6.693598771              5.455155596e-006                  -8.264642948
                   -1083.09717                0.002545402953                  -1083.099716              2.362372677e-005                  -8.547742332              2.247637198e-005                  -8.125292198              2.660251807e-005                  -7.672536177              3.228813955e-005                  -7.835951187              5.241542893e-005                  -9.210648673              2.385192304e-005                  -5.231056693              1.608587277e-005                   -7.75344077              2.794935876e-005                  -8.201550059              8.972230578e-006                  -7.409530234               1.89855587e-005                  -5.475689642              3.689562938e-005                  -7.327721655              2.518866435e-005                  -6.830811506                1.3609144e-005                  -6.853885438              1.599759935e-005                  -4.338646975              2.387173357e-005                  -9.142810205              1.236606674e-005                  -8.871694273              2.155563686e-005                  -5.706008882              3.645101634e-005                  -8.412776733              2.562513922e-005                  -5.202861688              3.042048684e-005                  -4.498359577              2.408329945e-005                  -6.136911353              2.401508901e-005                  -6.795478607              3.530474895e-005                  -7.252243081              2.560097169e-005                  -8.183263253              2.965875066e-005                  -8.854342297              5.296051757e-005                  -10.28070208              1.376932003e-005                  -3.981014939              1.926461217e-005                  -4.968635025              1.066448406e-005                  -9.089624594              4.085219349e-005                  -5.867414466              2.280483474e-005                  -6.301672794              1.696185356e-005                  -9.098200723                4.9963548e-005                  -8.013632651              1.553732984e-005                   -8.67536718               5.80988228e-005                   -7.88540958              1.719323892e-005                  -4.709294937              2.064504464e-005                  -5.142107493              4.604602628e-005                  -8.965843848              2.356096753e-005                  -6.160697581              3.345420805e-005                  -7.045153021              4.084713572e-005                  -7.339659349              2.130658047e-005                  -7.022067805              1.659388915e-005                  -7.579873541              2.110041997e-005                   -12.1176258               1.98712937e-005                  -5.477894526              2.969438744e-005                  -9.308461478              3.227958079e-005                  -4.925117689              2.542913938e-005                  -8.612410903              3.343273694e-005                  -6.924224644              3.186336048e-005                  -7.370658153              2.377553171e-005                  -5.629446878              1.034887272e-005                   -7.01055143              2.666482309e-005                  -6.320960135              2.048083504e-005                  -6.734892119              3.922099308e-005                  -9.316171565              3.484251626e-005                  -10.35248016              2.574434181e-005                  -6.826309492              2.045834872e-005                  -7.360152182              2.363909627e-005                  -5.618844429              2.050757695e-005                  -5.028906232              2.737550273e-005                  -6.674393642              4.720729024e-005                  -9.198076614              1.311632222e-005                  -8.557741923               2.74251602e-005                  -6.801655159              2.819688472e-005                  -8.683314847                1.8818274e-005                   -4.40902679              3.117045936e-005                  -8.443738969              2.715841317e-005                  -8.233178961              2.173806361e-005                  -7.766075756              2.886150472e-005                  -6.998256114              2.223036262e-005                  -6.885413792              2.142155966e-005                  -5.619603566              1.969355219e-005                  -5.831951618              1.406813534e-005                  -4.880138066              2.565256814e-005                   -7.55565925              1.284029701e-005                  -9.076450823              1.655905128e-005                  -5.061037684              2.647623977e-005                  -8.924480976              2.162596798e-005                  -6.904516027              1.951941227e-005                  -5.666027392               4.96232613e-005                   -8.70123626              3.111449155e-005                  -6.539587689              1.683420772e-005                  -4.605044288              2.409677354e-005                  -6.989222434              2.442860033e-005                  -5.721921565              2.476032681e-005                  -7.039478959              3.574773882e-005                  -7.814804872              2.586860057e-005                  -8.457844623              2.464555446e-005                  -7.186460148              3.211641808e-005                  -6.332050623              1.278619687e-005                  -8.714997625              3.047121179e-005                  -9.763362637              1.990497995e-005                  -10.58452486              2.381949605e-005                  -7.947390225               1.79404181e-005                  -4.773352739              2.254599326e-005                  -9.378737451              2.008623783e-005                  -5.680971682              2.015272924e-005                  -5.773775921                1.6988205e-005                  -6.693598771              6.542923412e-006                  -8.264642948
